02/07/2019 14:07:55
LT: 180.33

0.2000	  5251	0.3000	     0
0.2096	  4225	0.3017	     0
0.2191	  3390	0.3033	     0
0.2287	  2707	0.3050	     0
0.2383	  2079	0.3066	     0
0.2479	  1508	0.3083	     0
0.2574	  1242	0.3100	     0
0.2670	   993	0.3116	     0
0.2766	   864	0.3133	     0
0.2861	   900	0.3149	     0
0.2957	   865	0.3166	     0
0.3053	   936	0.3183	     0
0.3148	   977	0.3199	     0
0.3244	   991	0.3216	     0
0.3340	  1061	0.3232	     0
0.3436	  1023	0.3249	     0
0.3531	  1130	0.3266	     0
0.3627	  1105	0.3282	     0
0.3723	  1178	0.3299	     0
0.3818	  1258	0.3315	     0
0.3914	  1281	0.3332	     1
0.4010	  1281	0.3349	     0
0.4105	  1328	0.3365	     0
0.4201	  1202	0.3382	     0
0.4297	  1180	0.3398	     0
0.4393	  1206	0.3415	     1
0.4488	  1176	0.3432	     0
0.4584	  1133	0.3448	     0
0.4680	  1155	0.3465	     0
0.4775	  1181	0.3481	     0
0.4871	  1191	0.3498	     0
0.4967	  1192	0.3515	     0
0.5063	  1080	0.3531	     0
0.5158	  1165	0.3548	     1
0.5254	  1158	0.3564	     1
0.5350	  1130	0.3581	     0
0.5445	  1137	0.3598	     0
0.5541	  1090	0.3614	     1
0.5637	  1198	0.3631	     0
0.5732	  1088	0.3647	     0
0.5828	  1156	0.3664	     1
0.5924	  1177	0.3681	     0
0.6020	  1140	0.3697	     1
0.6115	  1157	0.3714	     0
0.6211	  1154	0.3730	     0
0.6307	  1148	0.3747	     0
0.6402	  1179	0.3764	     0
0.6498	  1108	0.3780	     0
0.6594	  1155	0.3797	     0
0.6689	  1113	0.3813	     0
0.6785	  1136	0.3830	     0
0.6881	  1150	0.3847	     0
0.6977	  1095	0.3863	     1
0.7072	  1126	0.3880	     0
0.7168	  1109	0.3896	     1
0.7264	  1142	0.3913	     0
0.7359	  1186	0.3930	     0
0.7455	  1062	0.3946	     0
0.7551	  1177	0.3963	     1
0.7646	  1142	0.3979	     0
0.7742	  1100	0.3996	     0
0.7838	  1117	0.4013	     0
0.7934	  1101	0.4029	     0
0.8029	  1106	0.4046	     0
0.8125	  1121	0.4063	     1
0.8221	  1093	0.4079	     0
0.8316	  1158	0.4096	     0
0.8412	  1118	0.4112	     0
0.8508	  1169	0.4129	     0
0.8604	  1225	0.4146	     0
0.8699	  1160	0.4162	     0
0.8795	  1256	0.4179	     0
0.8891	  1311	0.4195	     1
0.8986	  1317	0.4212	     1
0.9082	  1316	0.4229	     0
0.9178	  1390	0.4245	     1
0.9273	  1476	0.4262	     0
0.9369	  1444	0.4278	     0
0.9465	  1489	0.4295	     0
0.9561	  1426	0.4312	     0
0.9656	  1469	0.4328	     1
0.9752	  1446	0.4345	     0
0.9848	  1452	0.4361	     0
0.9943	  1424	0.4378	     0
1.0039	  1424	0.4395	     0
1.0135	  1441	0.4411	     0
1.0230	  1391	0.4428	     0
1.0326	  1371	0.4444	     0
1.0422	  1280	0.4461	     0
1.0518	  1246	0.4478	     0
1.0613	  1204	0.4494	     0
1.0709	  1225	0.4511	     0
1.0805	  1174	0.4527	     1
1.0900	  1149	0.4544	     0
1.0996	  1172	0.4561	     0
1.1092	  1142	0.4577	     0
1.1188	  1135	0.4594	     0
1.1283	  1179	0.4610	     0
1.1379	  1106	0.4627	     0
1.1475	  1154	0.4644	     1
1.1570	  1040	0.4660	     0
1.1666	  1072	0.4677	     0
1.1762	  1083	0.4693	     0
1.1857	  1021	0.4710	     0
1.1953	  1054	0.4727	     0
1.2049	  1049	0.4743	     0
1.2145	  1068	0.4760	     2
1.2240	  1062	0.4776	     0
1.2336	   976	0.4793	     0
1.2432	   975	0.4810	     0
1.2527	  1017	0.4826	     0
1.2623	  1057	0.4843	     0
1.2719	  1023	0.4859	     1
1.2814	  1011	0.4876	     0
1.2910	  1024	0.4893	     0
1.3006	   979	0.4909	     0
1.3102	   919	0.4926	     0
1.3197	   945	0.4942	     0
1.3293	   923	0.4959	     0
1.3389	   956	0.4976	     0
1.3484	   995	0.4992	     0
1.3580	   960	0.5009	     0
1.3676	   981	0.5025	     1
1.3771	   922	0.5042	     0
1.3867	   998	0.5059	     0
1.3963	   970	0.5075	     0
1.4059	   908	0.5092	     0
1.4154	   895	0.5108	     1
1.4250	   896	0.5125	     0
1.4346	   886	0.5142	     1
1.4441	   914	0.5158	     0
1.4537	   918	0.5175	     1
1.4633	   906	0.5191	     0
1.4729	   893	0.5208	     0
1.4824	   904	0.5225	     0
1.4920	   872	0.5241	     0
1.5016	   860	0.5258	     0
1.5111	   892	0.5274	     0
1.5207	   855	0.5291	     0
1.5303	   902	0.5308	     0
1.5398	   869	0.5324	     0
1.5494	   867	0.5341	     0
1.5590	   849	0.5357	     0
1.5686	   829	0.5374	     0
1.5781	   802	0.5391	     1
1.5877	   820	0.5407	     1
1.5973	   853	0.5424	     0
1.6068	   862	0.5440	     0
1.6164	   828	0.5457	     0
1.6260	   783	0.5474	     0
1.6355	   826	0.5490	     0
1.6451	   826	0.5507	     0
1.6547	   822	0.5523	     0
1.6643	   831	0.5540	     0
1.6738	   760	0.5557	     0
1.6834	   834	0.5573	     0
1.6930	   783	0.5590	     0
1.7025	   810	0.5606	     0
1.7121	   833	0.5623	     0
1.7217	   832	0.5640	     0
1.7313	   794	0.5656	     0
1.7408	   821	0.5673	     0
1.7504	   868	0.5689	     0
1.7600	   765	0.5706	     0
1.7695	   830	0.5723	     1
1.7791	   822	0.5739	     1
1.7887	   784	0.5756	     0
